slot_id,version,role,axis,maximum,time_s,index_zero_based,matched_epoch_count,east_difference_m,evaluator_horizontal_error_m,evaluator_up_error_m,evaluator_yaw_error_deg,horizontal_magnitude_difference_m,horizontal_vector_discrepancy_m,north_difference_m,observer_horizontal_error_m,observer_up_error_m,observer_yaw_error_deg,up_difference_m,yaw_difference_deg
BY2__EXT05C__LIT__D32_seed_03__seed_03__v3,v3,FULL,horizontal,2.943783111453509e-14,192.08704900741577,27260,58014,2.943478794037446e-14,0.0467288488479788,-0.0769550790582851,-14.70624190313427,-1.2052858711086856e-14,2.943783111453509e-14,-4.2327252813834093e-16,0.04672884884796675,-0.07695507905828167,-14.70624190313427,3.427813588530171e-15,0.0
BY2__EXT05C__LIT__D32_seed_03__seed_03__v3,v3,FULL,up,1.2934098236883074e-14,186.1130678653717,26052,58014,-1.0107366332778867e-14,0.026345210315915,-0.0893739575402161,-15.262121288855552,-1.6965595595053173e-15,1.0143045836467996e-14,8.500145032286355e-16,0.026345210315913303,-0.08937395754020316,-15.262121288855553,1.2934098236883074e-14,0.0
BY2__EXT05C__LIT__D32_seed_03__seed_03__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.213507155346406e-15,0.0445583891118895,-0.0632431285926529,-18.045685588210915,4.579669976578771e-15,5.375726404011336e-15,-4.898859096158503e-15,0.04455838911189408,-0.06324312859265283,-18.045685588206823,6.938893903907228e-17,4.092726157978177e-12
BY2__EXT05C__LIT__D32_seed_03__seed_03__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D32_seed_03__seed_03__v2,v2,FULL,up,1.3156142841808105e-14,183.3710720539093,25520,58014,2.4980018054066022e-15,0.1567094150053338,-0.337922247728164,-16.906599970716286,-2.3869795029440866e-15,3.7658286640778375e-15,-2.818058286724323e-15,0.15670941500533142,-0.3379222477281508,-16.906599970716286,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D32_seed_03__seed_03__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.274358644806853e-15,0.2128323077367803,-0.3486781867442694,-18.045685588210915,1.0547118733938987e-15,5.11162463112392e-15,-2.8033131371785203e-15,0.21283230773678136,-0.34867818674427165,-18.045685588206823,-2.220446049250313e-15,4.092726157978177e-12
BY2__LC01__LIT__D32_seed_04__seed_04__v3,v3,FULL,horizontal,2.811603339548664e-14,179.2410430908203,24738,58014,-2.8114663375156113e-14,0.0371817093298893,-0.0089003113454104,-1.8066431237528773,5.689893001203927e-15,2.811603339548664e-14,2.7755575615628914e-16,0.03718170932989499,-0.008900311345409055,-1.8066431237528775,1.3444106938820255e-15,0.0
BY2__LC01__LIT__D32_seed_04__seed_04__v3,v3,FULL,up,1.2878587085651816e-14,250.6110601425171,38308,58014,-1.002409960593198e-14,0.0344231387191853,-0.0482202195910836,0.0578970611109639,7.875644580934704e-15,1.3260265085285622e-14,-8.680556273787943e-15,0.034423138719193176,-0.04822021959107072,0.05789706111096393,1.2878587085651816e-14,0.0
BY2__LC01__LIT__D32_seed_04__seed_04__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.274358644806853e-15,0.0502006846461046,-0.0564824137649075,-6.184668780946538,-2.8449465006019636e-16,4.4196995894458186e-15,1.124100812432971e-15,0.05020068464610432,-0.056482413764906474,-6.184668780942445,1.0269562977782698e-15,4.092726157978177e-12
BY2__LC01__LIT__D32_seed_04__seed_04__v2,v2,FULL,horizontal,2.986226500229231e-14,169.9171268939972,22958,58014,2.980948821118545e-14,0.1357223827808367,-0.3334622185229379,-4.4956481075954855,-2.944866572818228e-14,2.986226500229231e-14,1.7746221159242737e-15,0.13572238278080725,-0.3334622185229391,-4.4956481075954855,-1.2212453270876722e-15,0.0
BY2__LC01__LIT__D32_seed_04__seed_04__v2,v2,FULL,up,1.2212453270876722e-14,257.247047662735,39833,58014,2.7582103268031233e-16,0.1345863727903996,-0.3310250841350779,-0.7131892896199474,1.887379141862766e-15,1.9348948881424764e-15,-1.915134717478395e-15,0.13458637279040148,-0.33102508413509013,-0.7131892896199474,-1.2212453270876722e-14,0.0
BY2__LC01__LIT__D32_seed_04__seed_04__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-3.941291737419306e-15,0.2188520169840361,-0.342235595183709,-6.184668780946538,-6.300515664747763e-15,8.788179668501403e-15,7.854827899222983e-15,0.2188520169840298,-0.3422355951837124,-6.184668780942445,-3.3861802251067274e-15,4.092726157978177e-12
BY2__EXT05C__LIT__D32_seed_04__seed_04__v3,v3,FULL,horizontal,2.943783111453509e-14,192.08704900741577,27260,58014,2.943478794037446e-14,0.0467288488479788,-0.0769550790582851,-14.70624190313427,-1.2052858711086856e-14,2.943783111453509e-14,-4.2327252813834093e-16,0.04672884884796675,-0.07695507905828167,-14.70624190313427,3.427813588530171e-15,0.0
BY2__EXT05C__LIT__D32_seed_04__seed_04__v3,v3,FULL,up,1.2934098236883074e-14,186.1130678653717,26052,58014,-1.0107366332778867e-14,0.026345210315915,-0.0893739575402161,-15.262121288855552,-1.6965595595053173e-15,1.0143045836467996e-14,8.500145032286355e-16,0.026345210315913303,-0.08937395754020316,-15.262121288855553,1.2934098236883074e-14,0.0
BY2__EXT05C__LIT__D32_seed_04__seed_04__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.213507155346406e-15,0.0445583891118895,-0.0632431285926529,-18.045685588210915,4.579669976578771e-15,5.375726404011336e-15,-4.898859096158503e-15,0.04455838911189408,-0.06324312859265283,-18.045685588206823,6.938893903907228e-17,4.092726157978177e-12
BY2__EXT05C__LIT__D32_seed_04__seed_04__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D32_seed_04__seed_04__v2,v2,FULL,up,1.3156142841808105e-14,183.3710720539093,25520,58014,2.4980018054066022e-15,0.1567094150053338,-0.337922247728164,-16.906599970716286,-2.3869795029440866e-15,3.7658286640778375e-15,-2.818058286724323e-15,0.15670941500533142,-0.3379222477281508,-16.906599970716286,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D32_seed_04__seed_04__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.274358644806853e-15,0.2128323077367803,-0.3486781867442694,-18.045685588210915,1.0547118733938987e-15,5.11162463112392e-15,-2.8033131371785203e-15,0.21283230773678136,-0.34867818674427165,-18.045685588206823,-2.220446049250313e-15,4.092726157978177e-12
BY2__LC01__LIT__D32_seed_05__seed_05__v3,v3,FULL,horizontal,2.8943465656743865e-14,211.8890688419342,31025,58014,-2.894212647319705e-14,0.0481540337660682,-0.0708459956091953,-0.2965086619499857,-2.881028748902281e-14,2.8943465656743865e-14,2.7842311789427754e-16,0.04815403376603939,-0.07084599560919053,-0.2965086619499857,4.773959005888173e-15,0.0
BY2__LC01__LIT__D32_seed_05__seed_05__v3,v3,FULL,up,1.3033194315448249e-14,184.80306696891785,25801,58014,9.131584377541913e-15,0.0173886420651285,-0.0011788249067468,-3.406048134488742,-1.3350431871117507e-14,1.3439075523079263e-14,9.860168237452172e-15,0.01738864206511515,-0.0011788249067598332,-3.406048134488742,-1.3033194315448249e-14,0.0
BY2__LC01__LIT__D32_seed_05__seed_05__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,2.157996004115148e-15,0.0521180349644264,-0.0564580979428228,-6.261681913682878,-5.870304242705515e-15,6.870279413916947e-15,6.522560269672795e-15,0.05211803496442053,-0.056458097942822756,-6.261681913678785,4.163336342344337e-17,4.092726157978177e-12
BY2__LC01__LIT__D32_seed_05__seed_05__v2,v2,FULL,horizontal,3.0355726799129295e-14,202.6330587863922,29265,58014,3.035419138264217e-14,0.1583376023124107,-0.3369529363382391,0.3309216590390633,3.913536161803677e-15,3.0355726799129295e-14,3.0531133177191805e-16,0.15833760231241462,-0.3369529363382333,0.33092165903906334,5.773159728050814e-15,0.0
BY2__LC01__LIT__D32_seed_05__seed_05__v2,v2,FULL,up,1.2378986724570495e-14,260.7790355682373,40652,58014,-8.056055822436292e-15,0.134083473222708,-0.3359297993922006,0.6274920320814203,-1.1934897514720433e-15,8.463735572236257e-15,-2.5951463200613034e-15,0.1340834732227068,-0.3359297993921882,0.6274920320814203,1.2378986724570495e-14,0.0
BY2__LC01__LIT__D32_seed_05__seed_05__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,9.159339953157541e-16,0.2192567855788027,-0.3422064677746945,-6.261681913682878,2.4980018054066022e-15,2.975547872297974e-15,-2.831068712794149e-15,0.2192567855788052,-0.34220646777469155,-6.261681913678785,2.942091015256665e-15,4.092726157978177e-12
BY2__EXT05C__LIT__D32_seed_05__seed_05__v3,v3,FULL,horizontal,2.943783111453509e-14,192.08704900741577,27260,58014,2.943478794037446e-14,0.0467288488479788,-0.0769550790582851,-14.70624190313427,-1.2052858711086856e-14,2.943783111453509e-14,-4.2327252813834093e-16,0.04672884884796675,-0.07695507905828167,-14.70624190313427,3.427813588530171e-15,0.0
BY2__EXT05C__LIT__D32_seed_05__seed_05__v3,v3,FULL,up,1.2934098236883074e-14,186.1130678653717,26052,58014,-1.0107366332778867e-14,0.026345210315915,-0.0893739575402161,-15.262121288855552,-1.6965595595053173e-15,1.0143045836467996e-14,8.500145032286355e-16,0.026345210315913303,-0.08937395754020316,-15.262121288855553,1.2934098236883074e-14,0.0
BY2__EXT05C__LIT__D32_seed_05__seed_05__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.213507155346406e-15,0.0445583891118895,-0.0632431285926529,-18.045685588210915,4.579669976578771e-15,5.375726404011336e-15,-4.898859096158503e-15,0.04455838911189408,-0.06324312859265283,-18.045685588206823,6.938893903907228e-17,4.092726157978177e-12
BY2__EXT05C__LIT__D32_seed_05__seed_05__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D32_seed_05__seed_05__v2,v2,FULL,up,1.3156142841808105e-14,183.3710720539093,25520,58014,2.4980018054066022e-15,0.1567094150053338,-0.337922247728164,-16.906599970716286,-2.3869795029440866e-15,3.7658286640778375e-15,-2.818058286724323e-15,0.15670941500533142,-0.3379222477281508,-16.906599970716286,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D32_seed_05__seed_05__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.274358644806853e-15,0.2128323077367803,-0.3486781867442694,-18.045685588210915,1.0547118733938987e-15,5.11162463112392e-15,-2.8033131371785203e-15,0.21283230773678136,-0.34867818674427165,-18.045685588206823,-2.220446049250313e-15,4.092726157978177e-12
BY2__LC01__LIT__D32_seed_06__seed_06__v3,v3,FULL,horizontal,3.0386750595755526e-14,195.9450616836548,27992,58014,-2.921968222935334e-14,0.0486191014887143,-0.0521999191040265,0.1677900994000651,-2.936539900133539e-14,3.0386750595755526e-14,8.340550472496489e-15,0.04861910148868494,-0.05219991910403074,0.16779009940006517,-4.2396641752873165e-15,0.0
BY2__LC01__LIT__D32_seed_06__seed_06__v3,v3,FULL,up,1.2850831510036187e-14,246.7650516033173,37397,58014,-2.0372592501871623e-14,0.0860544988230814,-0.0963240602263333,-3.1020097716324813,-2.9976021664879227e-15,2.356215018494452e-14,-1.1837753000065732e-14,0.0860544988230784,-0.09632406022634615,-3.1020097716324813,-1.2850831510036187e-14,0.0
BY2__LC01__LIT__D32_seed_06__seed_06__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,6.501743587961073e-15,0.0534572423456337,-0.0564466088180921,-6.61752224062127,4.08006961549745e-15,6.92606243337931e-15,-2.3869795029440866e-15,0.05345724234563778,-0.05644660881809056,-6.617522240617177,1.5404344466674047e-15,4.092726157978177e-12
BY2__LC01__LIT__D32_seed_06__seed_06__v2,v2,FULL,horizontal,3.060927866006414e-14,211.8890688419342,31025,58014,-3.0281332996651145e-14,0.1468801959053947,-0.3725283269716151,0.9898099828510284,-4.107825191113079e-15,3.060927866006414e-14,-4.468647674116255e-15,0.1468801959053906,-0.3725283269716183,0.9898099828510283,-3.219646771412954e-15,0.0
BY2__LC01__LIT__D32_seed_06__seed_06__v2,v2,FULL,up,1.2712053631958042e-14,164.68305945396423,21979,58014,-1.2212453270876722e-15,0.1945663416110897,-0.3667450396987379,-2.332761533890192,2.0261570199409107e-15,3.159872023307461e-15,2.914335439641036e-15,0.19456634161109174,-0.3667450396987506,-2.332761533890192,-1.2712053631958042e-14,0.0
BY2__LC01__LIT__D32_seed_06__seed_06__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-3.344546861683284e-15,0.2197759928964339,-0.3421923778646274,-6.61752224062127,-1.6930901125533637e-15,4.328557434523795e-15,2.7478019859472624e-15,0.2197759928964322,-0.3421923778646282,-6.617522240617177,-7.771561172376096e-16,4.092726157978177e-12
BY2__EXT05C__LIT__D32_seed_06__seed_06__v3,v3,FULL,horizontal,2.943783111453509e-14,192.08704900741577,27260,58014,2.943478794037446e-14,0.0467288488479788,-0.0769550790582851,-14.70624190313427,-1.2052858711086856e-14,2.943783111453509e-14,-4.2327252813834093e-16,0.04672884884796675,-0.07695507905828167,-14.70624190313427,3.427813588530171e-15,0.0
BY2__EXT05C__LIT__D32_seed_06__seed_06__v3,v3,FULL,up,1.2934098236883074e-14,186.1130678653717,26052,58014,-1.0107366332778867e-14,0.026345210315915,-0.0893739575402161,-15.262121288855552,-1.6965595595053173e-15,1.0143045836467996e-14,8.500145032286355e-16,0.026345210315913303,-0.08937395754020316,-15.262121288855553,1.2934098236883074e-14,0.0
BY2__EXT05C__LIT__D32_seed_06__seed_06__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.213507155346406e-15,0.0445583891118895,-0.0632431285926529,-18.045685588210915,4.579669976578771e-15,5.375726404011336e-15,-4.898859096158503e-15,0.04455838911189408,-0.06324312859265283,-18.045685588206823,6.938893903907228e-17,4.092726157978177e-12
BY2__EXT05C__LIT__D32_seed_06__seed_06__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D32_seed_06__seed_06__v2,v2,FULL,up,1.3156142841808105e-14,183.3710720539093,25520,58014,2.4980018054066022e-15,0.1567094150053338,-0.337922247728164,-16.906599970716286,-2.3869795029440866e-15,3.7658286640778375e-15,-2.818058286724323e-15,0.15670941500533142,-0.3379222477281508,-16.906599970716286,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D32_seed_06__seed_06__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.274358644806853e-15,0.2128323077367803,-0.3486781867442694,-18.045685588210915,1.0547118733938987e-15,5.11162463112392e-15,-2.8033131371785203e-15,0.21283230773678136,-0.34867818674427165,-18.045685588206823,-2.220446049250313e-15,4.092726157978177e-12
BY2__LC01__LIT__D32_seed_07__seed_07__v3,v3,FULL,horizontal,2.7509642406290676e-14,211.6130766868592,30973,58014,-2.7419039261289413e-14,0.0355889828164489,-0.0235262145287631,-0.5559133889568955,-1.990074771640593e-14,2.7509642406290676e-14,2.230854390106174e-15,0.035588982816429,-0.02352621452876183,-0.5559133889568955,1.2698175844150228e-15,0.0
BY2__LC01__LIT__D32_seed_07__seed_07__v3,v3,FULL,up,1.3399004128444858e-14,183.9090793132782,25624,58014,-5.387292174863223e-15,0.015911124852022,-0.048670258313697,-1.8660913367385208,2.7755575615628914e-17,5.388106531579682e-15,9.367506770274758e-17,0.015911124852022028,-0.0486702583136836,-1.8660913367385206,1.3399004128444858e-14,0.0
BY2__LC01__LIT__D32_seed_07__seed_07__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,5.620504062164855e-15,0.0553866871083129,-0.0564396903475667,-6.776089569151139,-3.6012859361278515e-15,7.97808662143119e-15,5.662137425588298e-15,0.055386687108309296,-0.05643969034756752,-6.776089569147047,-8.187894806610529e-16,4.092726157978177e-12
BY2__LC01__LIT__D32_seed_07__seed_07__v2,v2,FULL,horizontal,2.977097071711504e-14,196.73157715797424,28142,58014,2.974703816605029e-14,0.1778946421457192,-0.3211157553331869,-3.109827589582892,-1.0130785099704553e-14,2.977097071711504e-14,1.1934897514720433e-15,0.17789464214570908,-0.3211157553331847,-3.109827589582892,2.220446049250313e-15,0.0
BY2__LC01__LIT__D32_seed_07__seed_07__v2,v2,FULL,up,1.3322676295501878e-14,265.2711534500122,41695,58014,-1.3773704399255848e-15,0.1430244684592108,-0.3703310025377746,-1.2612984921694874,-8.604228440844963e-16,1.4956213996097767e-15,5.828670879282072e-16,0.14302446845920994,-0.3703310025377613,-1.2612984921694874,1.3322676295501878e-14,0.0
BY2__LC01__LIT__D32_seed_07__seed_07__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,2.0469737016526324e-15,0.22029148965116,-0.3421743729211961,-6.776089569151139,-1.1657341758564144e-15,2.1526345705772494e-15,6.661338147750939e-16,0.22029148965115883,-0.3421743729211951,-6.776089569147047,9.992007221626409e-16,4.092726157978177e-12
BY2__EXT05C__LIT__D32_seed_07__seed_07__v3,v3,FULL,horizontal,2.943783111453509e-14,192.08704900741577,27260,58014,2.943478794037446e-14,0.0467288488479788,-0.0769550790582851,-14.70624190313427,-1.2052858711086856e-14,2.943783111453509e-14,-4.2327252813834093e-16,0.04672884884796675,-0.07695507905828167,-14.70624190313427,3.427813588530171e-15,0.0
BY2__EXT05C__LIT__D32_seed_07__seed_07__v3,v3,FULL,up,1.2934098236883074e-14,186.1130678653717,26052,58014,-1.0107366332778867e-14,0.026345210315915,-0.0893739575402161,-15.262121288855552,-1.6965595595053173e-15,1.0143045836467996e-14,8.500145032286355e-16,0.026345210315913303,-0.08937395754020316,-15.262121288855553,1.2934098236883074e-14,0.0
BY2__EXT05C__LIT__D32_seed_07__seed_07__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.213507155346406e-15,0.0445583891118895,-0.0632431285926529,-18.045685588210915,4.579669976578771e-15,5.375726404011336e-15,-4.898859096158503e-15,0.04455838911189408,-0.06324312859265283,-18.045685588206823,6.938893903907228e-17,4.092726157978177e-12
BY2__EXT05C__LIT__D32_seed_07__seed_07__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D32_seed_07__seed_07__v2,v2,FULL,up,1.3156142841808105e-14,183.3710720539093,25520,58014,2.4980018054066022e-15,0.1567094150053338,-0.337922247728164,-16.906599970716286,-2.3869795029440866e-15,3.7658286640778375e-15,-2.818058286724323e-15,0.15670941500533142,-0.3379222477281508,-16.906599970716286,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D32_seed_07__seed_07__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.274358644806853e-15,0.2128323077367803,-0.3486781867442694,-18.045685588210915,1.0547118733938987e-15,5.11162463112392e-15,-2.8033131371785203e-15,0.21283230773678136,-0.34867818674427165,-18.045685588206823,-2.220446049250313e-15,4.092726157978177e-12
BY2__LC01__LIT__D32_seed_08__seed_08__v3,v3,FULL,horizontal,2.7755229536137854e-14,183.88904285430908,25620,58014,2.761679773755077e-14,0.0112363225300765,-0.046688966620314,-3.102638413249025,-1.4654943925052066e-14,2.7755229536137854e-14,2.768618667658984e-15,0.011236322530061845,-0.04668896662031938,-3.102638413249025,-5.377642775528102e-15,0.0
