comparison,candidate_method_id,reference_method_id,metric_name,case_id,degradation_id,case_family,seed_id,candidate_value,reference_value,delta_candidate_minus_reference,relative_change_percent,candidate_better,tie,evaluator_version,source_table,source_table_row,source_sha256
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_10s_seed_05,D62,A2,seed_05,5.8703545849185055,8.656186880925354,-2.7858322960068485,-32.183134841342984,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,66,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_10s_seed_05,D62,A2,seed_05,10.385091403860088,20.208055901779975,-9.822964497919887,-48.60915144763954,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,67,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_10s_seed_06,D62,A2,seed_06,7.441592768024532,14.617796764716072,-7.17620399669154,-49.092240863638295,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,68,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_10s_seed_06,D62,A2,seed_06,13.774868620715969,33.29455751378087,-19.519688893064902,-58.62726628814801,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,69,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_10s_seed_07,D62,A2,seed_07,4.9945042181409045,12.739913898915594,-7.7454096807746895,-60.79640523656891,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,70,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_10s_seed_07,D62,A2,seed_07,9.322910153982379,28.417986319026376,-19.095076165044,-67.19362853749946,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,71,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_10s_seed_08,D62,A2,seed_08,5.129730197156524,1.1526997537136556,3.9770304434428687,345.0187640476247,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,72,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_10s_seed_08,D62,A2,seed_08,8.744635715244113,1.4137324867203982,7.330903228523715,518.5495344688637,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,73,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_00,D62,A2,seed_00,16.914913066268856,62.052360163338825,-45.137447097069966,-72.74090297009788,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,74,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_20s_seed_00,D62,A2,seed_00,22.868456865243843,141.13808677579837,-118.26962991055453,-83.79710439070142,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,75,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_01,D62,A2,seed_01,7.636683298567164,17.93158156006555,-10.294898261498385,-57.412104041205126,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,76,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_20s_seed_01,D62,A2,seed_01,11.211627525635713,39.51852647715371,-28.306898951518,-71.6294393412737,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,77,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_02,D62,A2,seed_02,3.66127994458973,36.72370021306932,-33.06242026847959,-90.03019869090767,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,78,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_20s_seed_02,D62,A2,seed_02,3.5314740749877997,89.31525891147642,-85.78378483648862,-96.04605739486468,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,79,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_03,D62,A2,seed_03,13.52164617706777,37.32972616498717,-23.8080799879194,-63.777805073346116,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,80,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_20s_seed_03,D62,A2,seed_03,20.995070871800564,88.73586100301655,-67.74079013121599,-76.33981274933835,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,81,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_04,D62,A2,seed_04,13.049590625098723,35.33634753494621,-22.28675690984749,-63.07034672388478,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,82,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_20s_seed_04,D62,A2,seed_04,21.07426928166999,87.2285891350514,-66.1543198533814,-75.8401809651629,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,83,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_05,D62,A2,seed_05,13.279465704138543,37.103276287334346,-23.8238105831958,-64.20945255265327,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,84,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_20s_seed_05,D62,A2,seed_05,19.69389536082203,87.5223081356375,-67.82841277481548,-77.49842779477267,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,85,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_06,D62,A2,seed_06,17.52213547841044,66.32862065018747,-48.806485171777034,-73.58284356489038,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,86,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_20s_seed_06,D62,A2,seed_06,24.50654821486235,152.470380433779,-127.96383221891666,-83.92701051499898,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,87,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_07,D62,A2,seed_07,9.772244876210996,59.86644453016515,-50.09419965395415,-83.67659052929555,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,88,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_20s_seed_07,D62,A2,seed_07,13.592832102957361,131.21904554451925,-117.62621344156189,-89.64111341722443,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,89,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_08,D62,A2,seed_08,8.334899993075789,4.747765192997019,3.58713480007877,75.55417452762438,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,90,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_20s_seed_08,D62,A2,seed_08,10.244940622518673,16.503890751608452,-6.258950129089779,-37.924088466713755,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,91,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_00,D61,A1,seed_00,12.25027219080347,12.794898051404303,-0.5446258606008332,-4.256586167492423,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,92,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_10s_seed_00,D61,A1,seed_00,27.807713050794145,28.9082201446123,-1.1005070938181554,-3.8069002114724095,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,93,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_01,D61,A1,seed_01,4.2764723393479755,4.27985323736164,-0.0033808980136642575,-0.07899565303198218,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,94,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_10s_seed_01,D61,A1,seed_01,8.696478400776787,8.706213330281146,-0.009734929504359613,-0.11181588521958771,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,95,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_02,D61,A1,seed_02,8.602873339575652,8.992785128079738,-0.3899117885040866,-4.335829033505951,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,96,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_10s_seed_02,D61,A1,seed_02,20.945045262687568,21.794444131735222,-0.8493988690476542,-3.8973183436728793,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,97,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_03,D61,A1,seed_03,8.097305791916051,8.767796424543333,-0.6704906326272813,-7.647196629137104,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,98,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_10s_seed_03,D61,A1,seed_03,18.37965307446051,19.99042293049213,-1.6107698560316202,-8.057707741513829,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,99,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_04,D61,A1,seed_04,9.354129931857843,9.480993563318872,-0.1268636314610294,-1.3380837210126755,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,100,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_10s_seed_04,D61,A1,seed_04,21.633443215844157,21.927508656921212,-0.29406544107705557,-1.3410800363963673,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,101,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_05,D61,A1,seed_05,8.965697435576244,9.409794174756371,-0.44409673918012693,-4.719515973808481,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,102,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_10s_seed_05,D61,A1,seed_05,19.836485249372267,21.000729870027453,-1.164244620655186,-5.543829323364674,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,103,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_06,D61,A1,seed_06,11.496445422811789,12.296559977391267,-0.8001145545794781,-6.5068161831486755,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,104,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_10s_seed_06,D61,A1,seed_06,26.309490658887867,28.1081283488922,-1.798637690004334,-6.398994866106842,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,105,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_07,D61,A1,seed_07,9.543520766295908,10.45321882288658,-0.9096980565906723,-8.702563985353038,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,106,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_10s_seed_07,D61,A1,seed_07,21.70875500947943,23.629266732146625,-1.9205117226671966,-8.127682269777846,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,107,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_08,D61,A1,seed_08,7.13365061793073,6.146260018111611,0.9873905998191193,16.0649012067421,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,108,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_10s_seed_08,D61,A1,seed_08,15.352123210144605,13.175726957293838,2.1763962528507665,16.518225217516015,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,109,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_20s_seed_00,D61,A1,seed_00,57.71313532278847,59.37523439226821,-1.6620990694797442,-2.7993136978608395,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,110,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_20s_seed_00,D61,A1,seed_00,133.85622495267083,137.41250320425158,-3.55627825158075,-2.5880310515082137,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,111,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_20s_seed_01,D61,A1,seed_01,19.10171770058395,18.953687552841235,0.14803014774271617,0.7810097498443033,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,112,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_20s_seed_01,D61,A1,seed_01,41.9644003180093,41.65029966878811,0.31410064922118863,0.7541377894492541,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,113,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_20s_seed_02,D61,A1,seed_02,39.24682063825557,40.887528628720744,-1.6407079904651738,-4.012734556210586,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,114,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_20s_seed_02,D61,A1,seed_02,95.19479378977005,98.79455513765375,-3.5997613478836996,-3.643683948845189,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,115,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_20s_seed_03,D61,A1,seed_03,39.71970851386878,41.25782118389773,-1.5381126700289514,-3.7280511328340626,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,116,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_20s_seed_03,D61,A1,seed_03,88.57244492494532,92.8567556120034,-4.284310687058081,-4.613892289064919,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,117,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_20s_seed_04,D61,A1,seed_04,35.116191672279214,35.295606119987696,-0.17941444770848136,-0.5083194976127071,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,118,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_20s_seed_04,D61,A1,seed_04,86.57029985540416,87.05274004477137,-0.48244018936721034,-0.5541929973934083,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,119,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_20s_seed_05,D61,A1,seed_05,40.86354079486249,42.19420338629164,-1.330662591429153,-3.153662078287911,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,120,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_20s_seed_05,D61,A1,seed_05,91.06252357089375,94.7721018043422,-3.709578233448454,-3.9142091003815755,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,121,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_20s_seed_06,D61,A1,seed_06,56.00176031722336,58.803484281437704,-2.8017239642143466,-4.764554343081261,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,122,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_20s_seed_06,D61,A1,seed_06,129.21825463178484,135.59515961816447,-6.376904986379628,-4.702900165711647,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,123,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_20s_seed_07,D61,A1,seed_07,44.20534318262017,48.048559268287164,-3.8432160856669952,-7.998608374931193,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,124,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_20s_seed_07,D61,A1,seed_07,100.42201631739954,108.26094098244633,-7.83892466504679,-7.240769010420675,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,125,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_20s_seed_08,D61,A1,seed_08,23.246013649955405,18.814407276036558,4.4316063739188465,23.55432360371657,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,126,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_20s_seed_08,D61,A1,seed_08,50.73590800695233,41.25871395060667,9.47719405634566,22.970163509438002,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,127,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_30s_seed_00,D61,A1,seed_00,135.37365938041387,138.72842860520836,-3.354769224794495,-2.4182276542189167,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,128,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_30s_seed_00,D61,A1,seed_00,321.0106003953626,328.8009676820878,-7.7903672867252,-2.369326143303075,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,129,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,fault_window_horizontal_rmse_m,D61_30s_seed_01,D61,A1,seed_01,39.394691930420876,38.59534237712968,0.7993495532911936,2.071103672252592,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,130,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A04_vs_A06,A04,A06,outage_end_horizontal_error_m,D61_30s_seed_01,D61,A1,seed_01,89.49052823717365,87.81035490259525,1.6801733345783987,1.9134113925882115,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,131,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
